benefit_id,period,month,benefit_category,benefit,strategic_theme,business_unit,domain,ai_use_case_id,ai_use_case_name,executive_sponsor,product_owner,delivery_team,status,stage,maturity,actual,target,previous_period,variance_pct,ytd_value,fy_target,unit,confidence,data_source,evidence,contributing_systems,contributing_ai_models,risks,opportunities,dependencies,owner,financial_owner,last_updated,commentary,approval_status,approved_by
BI-OSS-002-HOURS,2026-03,March,Operational,Productivity Hours Saved,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,262.2,300.0,250.2,4.8,786.6,3600.0,hrs,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-03: productivity hours saved from automation/reduced manual effort for OSS: Unified Incident Intelligence.,Draft,
BI-OSS-002-MTTR,2026-03,March,Operational,MTTR Improvement,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,7.0,8.0,6.7,4.5,7.0,8.0,%,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-03: MTTR contribution tracked for OSS: Unified Incident Intelligence in OSS.,Draft,
BI-OSS-002-REUSE,2026-03,March,Reuse,Reuse Score,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,4.6,5,4.5,2.2,4.6,5,score,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-03: reuse potential for OSS: Unified Incident Intelligence assessed against ASOC cross-domain scaling.,Draft,
BI-OSS-002-VALUE,2026-04,April,Financial,Annual Benefits Realised,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,191666.71,208333.33,183333.37,4.5,766666.84,2500000.0,R,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,"2026-04: OSS: Unified Incident Intelligence contributed R value in OSS, linked directly to dashboard use case OSS-002.",Draft,
BI-OSS-002-HOURS,2026-04,April,Operational,Productivity Hours Saved,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,276.0,300.0,264.0,4.5,1104.0,3600.0,hrs,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-04: productivity hours saved from automation/reduced manual effort for OSS: Unified Incident Intelligence.,Draft,
BI-OSS-002-MTTR,2026-04,April,Operational,MTTR Improvement,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,7.4,8.0,7.0,5.7,7.4,8.0,%,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-04: MTTR contribution tracked for OSS: Unified Incident Intelligence in OSS.,Draft,
BI-OSS-002-REUSE,2026-04,April,Reuse,Reuse Score,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,4.8,5,4.7,2.1,4.8,5,score,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-04: reuse potential for OSS: Unified Incident Intelligence assessed against ASOC cross-domain scaling.,Draft,
BI-OSS-002-VALUE,2026-05,May,Financial,Annual Benefits Realised,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,205055.95,208333.33,196722.61,4.2,1025279.75,2500000.0,R,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,"2026-05: OSS: Unified Incident Intelligence contributed R value in OSS, linked directly to dashboard use case OSS-002.",Draft,
BI-OSS-002-HOURS,2026-05,May,Operational,Productivity Hours Saved,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,295.3,300.0,283.3,4.2,1476.5,3600.0,hrs,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-05: productivity hours saved from automation/reduced manual effort for OSS: Unified Incident Intelligence.,Draft,
BI-OSS-002-MTTR,2026-05,May,Operational,MTTR Improvement,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,7.9,8.0,7.6,3.9,7.9,8.0,%,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-05: MTTR contribution tracked for OSS: Unified Incident Intelligence in OSS.,Draft,
BI-OSS-002-REUSE,2026-05,May,Reuse,Reuse Score,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,4.9,5,4.8,2.1,4.9,5,score,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-05: reuse potential for OSS: Unified Incident Intelligence assessed against ASOC cross-domain scaling.,Draft,
BI-OSS-002-VALUE,2026-06,June,Financial,Annual Benefits Realised,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,220500.7,208333.33,212167.36,3.9,1323004.2,2500000.0,R,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,"2026-06: OSS: Unified Incident Intelligence contributed R value in OSS, linked directly to dashboard use case OSS-002.",Draft,
BI-OSS-002-HOURS,2026-06,June,Operational,Productivity Hours Saved,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,317.5,300.0,305.5,3.9,1905.0,3600.0,hrs,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-06: productivity hours saved from automation/reduced manual effort for OSS: Unified Incident Intelligence.,Draft,
BI-OSS-002-MTTR,2026-06,June,Operational,MTTR Improvement,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,8.5,8.0,8.1,4.9,8.5,8.0,%,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-06: MTTR contribution tracked for OSS: Unified Incident Intelligence in OSS.,Draft,
BI-OSS-002-REUSE,2026-06,June,Reuse,Reuse Score,"Federate incident intelligence across Network, IT and Fintech into one conversational operational view.",ASOC,OSS,OSS-002,OSS: Unified Incident Intelligence,Henry Arnold,Enock Westy Khunoana,ASOC OSS,Sandbox,Forecast,Optimised,5,5,4.9,2.0,5,5,score,78,Dashboard AI use-case register; monthly benefit owner update,Reduced manual effort across multiple tools and improved response times,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Unified Incident Intelligence across additional ASOC processes and OPCOs where reusable.,Unified cross-domain incident intelligence interface,Enock Westy Khunoana,ASOC Finance,2026-06-30,2026-06: reuse potential for OSS: Unified Incident Intelligence assessed against ASOC cross-domain scaling.,Draft,
BI-OSS-003-VALUE,2026-01,January,Financial,Annual Benefits Realised,Improve delivery governance visibility and reduce manual follow-up effort.,ASOC,OSS,OSS-003,OSS: Automated Jira Ticket Governance,Henry Arnold,Althea Booysen,ASOC OSS,Sandbox,Forecast,Managed,56297.42,70833.33,53464.09,5.3,56297.42,850000.0,R,78,Dashboard AI use-case register; monthly benefit owner update,Improved visibility and reduction in manual follow-ups,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Automated Jira Ticket Governance across additional ASOC processes and OPCOs where reusable.,Automated delivery governance assistant,Althea Booysen,ASOC Finance,2026-06-30,"2026-01: OSS: Automated Jira Ticket Governance contributed R value in OSS, linked directly to dashboard use case OSS-003.",Draft,
BI-OSS-003-HOURS,2026-01,January,Operational,Productivity Hours Saved,Improve delivery governance visibility and reduce manual follow-up effort.,ASOC,OSS,OSS-003,OSS: Automated Jira Ticket Governance,Henry Arnold,Althea Booysen,ASOC OSS,Sandbox,Forecast,Managed,112.6,141.7,106.9,5.3,112.6,1700.0,hrs,78,Dashboard AI use-case register; monthly benefit owner update,Improved visibility and reduction in manual follow-ups,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Automated Jira Ticket Governance across additional ASOC processes and OPCOs where reusable.,Automated delivery governance assistant,Althea Booysen,ASOC Finance,2026-06-30,2026-01: productivity hours saved from automation/reduced manual effort for OSS: Automated Jira Ticket Governance.,Draft,
BI-OSS-003-REUSE,2026-01,January,Reuse,Reuse Score,Improve delivery governance visibility and reduce manual follow-up effort.,ASOC,OSS,OSS-003,OSS: Automated Jira Ticket Governance,Henry Arnold,Althea Booysen,ASOC OSS,Sandbox,Forecast,Managed,2.6,5,2.5,4.0,2.6,5,score,78,Dashboard AI use-case register; monthly benefit owner update,Improved visibility and reduction in manual follow-ups,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Automated Jira Ticket Governance across additional ASOC processes and OPCOs where reusable.,Automated delivery governance assistant,Althea Booysen,ASOC Finance,2026-06-30,2026-01: reuse potential for OSS: Automated Jira Ticket Governance assessed against ASOC cross-domain scaling.,Draft,
BI-OSS-003-VALUE,2026-02,February,Financial,Annual Benefits Realised,Improve delivery governance visibility and reduce manual follow-up effort.,ASOC,OSS,OSS-003,OSS: Automated Jira Ticket Governance,Henry Arnold,Althea Booysen,ASOC OSS,Sandbox,Forecast,Managed,59375.5,70833.33,56542.17,5.0,118751.0,850000.0,R,78,Dashboard AI use-case register; monthly benefit owner update,Improved visibility and reduction in manual follow-ups,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Automated Jira Ticket Governance across additional ASOC processes and OPCOs where reusable.,Automated delivery governance assistant,Althea Booysen,ASOC Finance,2026-06-30,"2026-02: OSS: Automated Jira Ticket Governance contributed R value in OSS, linked directly to dashboard use case OSS-003.",Draft,
BI-OSS-003-HOURS,2026-02,February,Operational,Productivity Hours Saved,Improve delivery governance visibility and reduce manual follow-up effort.,ASOC,OSS,OSS-003,OSS: Automated Jira Ticket Governance,Henry Arnold,Althea Booysen,ASOC OSS,Sandbox,Forecast,Managed,118.8,141.7,113.1,5.0,237.6,1700.0,hrs,78,Dashboard AI use-case register; monthly benefit owner update,Improved visibility and reduction in manual follow-ups,"UIM, UTIA, Helix, Jira, WSO2",Automation analytics,,Scale OSS: Automated Jira Ticket Governance across additional ASOC processes and OPCOs where reusable.,Automated delivery governance assistant,Althea Booysen,ASOC Finance,2026-06-30,2026-02: productivity hours saved from automation/reduced manual effort for OSS: Automated Jira Ticket Governance.,Draft,
